,result,table,_start,_stop,_time,_value,_field,_measurement,agent_host,host,placement,plugin,rack,server
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:39:53Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:39:54Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:39:55Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:39:56Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:39:57Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:39:58Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:39:59Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:00Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:01Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:02Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:03Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:04Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:05Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:06Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:07Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:08Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:09Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:10Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:11Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:12Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:13Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:14Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:15Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:16Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:17Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:18Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:19Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:20Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:21Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:22Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:23Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:24Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:25Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:26Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:27Z,13,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:28Z,13,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:29Z,13,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:30Z,13,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:31Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:32Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:33Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:34Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:35Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:36Z,14,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:37Z,14,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:38Z,14,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:39Z,14,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:40Z,7,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:41Z,7,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:42Z,7,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:43Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:44Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:45Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:46Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:47Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:48Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:49Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:50Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:51Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:52Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:53Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:54Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:55Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:56Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:57Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:58Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:40:59Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:00Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:01Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:02Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:03Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:04Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:05Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:06Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:07Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:08Z,13,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:09Z,13,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:10Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:11Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:12Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:13Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:14Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:15Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:16Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:17Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:18Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:19Z,7,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:20Z,7,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:21Z,7,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:22Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:23Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:24Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:25Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:26Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:27Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:28Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:29Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:30Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:31Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:32Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:33Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:34Z,11,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:35Z,13,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:36Z,13,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:37Z,13,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:38Z,13,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:39Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:40Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:41Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:42Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:43Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:44Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:45Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:46Z,14,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:47Z,14,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:48Z,14,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:49Z,14,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:50Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:51Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:52Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:53Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:54Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:55Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:56Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:57Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:58Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:41:59Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:00Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:01Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:02Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:03Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:04Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:05Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:06Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:07Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:08Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:09Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:10Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:11Z,10,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:12Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:13Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:14Z,8,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:15Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:16Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:17Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:18Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:19Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:20Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:21Z,9,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:22Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:23Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:24Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
,_result,0,2026-03-03T22:30:00Z,2026-03-04T05:30:00Z,2026-03-03T22:42:25Z,12,laptopHP,pdu125,10.255.35.6,energydata,table,pdu,r125,laptopHP
